YES WORD COUNT DIFFERENCES
==========================

PAIR WITH MINIMUM WORD-COUNT DIFFERENCE
---------------------------------------
id1: 32610155 | id2: 36431405 | word_count1: 137 | word_count2: 137 | word_count_difference: 0

PAIR WITH MAXIMUM WORD-COUNT DIFFERENCE
---------------------------------------
id1: 32729551 | id2: 31693759 | word_count1: 11066 | word_count2: 156 | word_count_difference: 10910

ARTICLE WITH THE FEWEST WORDS
-----------------------------
id: 34102405 | word_count: 2

ARTICLE WITH THE MOST WORDS
---------------------------
id: 32729551 | word_count: 11066

WORD-DIFFERENCE DISTRIBUTION
----------------------------
word_difference: 0 | pair_count: 3072 | percentage: 8.75%
id1: 32776820 | id2: 34231515 | word_count1: 103 | word_count2: 76 | word_count_difference: 27
id1: 32788473 | id2: 32777258 | word_count1: 179 | word_count2: 178 | word_count_difference: 1
id1: 32777174 | id2: 30946978 | word_count1: 156 | word_count2: 149 | word_count_difference: 7
id1: 32776878 | id2: 32783718 | word_count1: 139 | word_count2: 140 | word_count_difference: 1
id1: 32777181 | id2: 34129254 | word_count1: 157 | word_count2: 171 | word_count_difference: 14
id1: 32776790 | id2: 34491691 | word_count1: 125 | word_count2: 140 | word_count_difference: 15
id1: 32776950 | id2: 31428871 | word_count1: 147 | word_count2: 149 | word_count_difference: 2
id1: 32777377 | id2: 47725036 | word_count1: 90 | word_count2: 137 | word_count_difference: 47
id1: 32775633 | id2: 33609733 | word_count1: 34 | word_count2: 166 | word_count_difference: 132
id1: 32776976 | id2: 32682198 | word_count1: 162 | word_count2: 157 | word_count_difference: 5
id1: 32776956 | id2: 32776941 | word_count1: 164 | word_count2: 164 | word_count_difference: 0
id1: 32776964 | id2: 32777232 | word_count1: 164 | word_count2: 164 | word_count_difference: 0
id1: 32777237 | id2: 32776942 | word_count1: 168 | word_count2: 168 | word_count_difference: 0
id1: 40853300 | id2: 33342717 | word_count1: 165 | word_count2: 169 | word_count_difference: 4
id1: 32776942 | id2: 32777237 | word_count1: 168 | word_count2: 168 | word_count_difference: 0
id1: 32776955 | id2: 32699333 | word_count1: 174 | word_count2: 178 | word_count_difference: 4
id1: 32777907 | id2: 40860244 | word_count1: 155 | word_count2: 132 | word_count_difference: 23
id1: 32797764 | id2: 32217686 | word_count1: 145 | word_count2: 156 | word_count_difference: 11
id1: 32776874 | id2: 32637013 | word_count1: 140 | word_count2: 131 | word_count_difference: 9
id1: 32784427 | id2: 32776669 | word_count1: 1073 | word_count2: 157 | word_count_difference: 916
id1: 32776997 | id2: 32800375 | word_count1: 126 | word_count2: 141 | word_count_difference: 15
id1: 32776835 | id2: 32859179 | word_count1: 82 | word_count2: 135 | word_count_difference: 53
id1: 32776730 | id2: 32629285 | word_count1: 149 | word_count2: 87 | word_count_difference: 62
id1: 32777309 | id2: 33071470 | word_count1: 121 | word_count2: 121 | word_count_difference: 0
id1: 32788664 | id2: 28375817 | word_count1: 121 | word_count2: 134 | word_count_difference: 13
id1: 33064682 | id2: 33066893 | word_count1: 121 | word_count2: 121 | word_count_difference: 0
id1: 33066893 | id2: 33064682 | word_count1: 121 | word_count2: 121 | word_count_difference: 0
id1: 33071470 | id2: 32801840 | word_count1: 121 | word_count2: 134 | word_count_difference: 13
id1: 32776811 | id2: 32584963 | word_count1: 76 | word_count2: 147 | word_count_difference: 71
id1: 32898183 | id2: 34598069 | word_count1: 154 | word_count2: 161 | word_count_difference: 7
id1: 32777222 | id2: 32789427 | word_count1: 145 | word_count2: 145 | word_count_difference: 0
id1: 32776830 | id2: 32726755 | word_count1: 156 | word_count2: 159 | word_count_difference: 3
id1: 32798942 | id2: 32466910 | word_count1: 143 | word_count2: 146 | word_count_difference: 3
id1: 32776676 | id2: 39766257 | word_count1: 168 | word_count2: 170 | word_count_difference: 2
id1: 32777043 | id2: 30948792 | word_count1: 162 | word_count2: 156 | word_count_difference: 6
id1: 32776984 | id2: 30222342 | word_count1: 162 | word_count2: 158 | word_count_difference: 4
id1: 32776972 | id2: 33765025 | word_count1: 139 | word_count2: 104 | word_count_difference: 35
id1: 32776699 | id2: 32712293 | word_count1: 160 | word_count2: 167 | word_count_difference: 7
id1: 32778398 | id2: 32808924 | word_count1: 180 | word_count2: 156 | word_count_difference: 24
id1: 32777687 | id2: 38131458 | word_count1: 138 | word_count2: 84 | word_count_difference: 54
id1: 33133017 | id2: 32966231 | word_count1: 129 | word_count2: 122 | word_count_difference: 7
id1: 32813124 | id2: 32780209 | word_count1: 137 | word_count2: 157 | word_count_difference: 20
id1: 32813834 | id2: 32864751 | word_count1: 132 | word_count2: 152 | word_count_difference: 20
id1: 32776829 | id2: 32666133 | word_count1: 153 | word_count2: 154 | word_count_difference: 1
id1: 32904819 | id2: 32590950 | word_count1: 86 | word_count2: 153 | word_count_difference: 67
id1: 32777164 | id2: 33461919 | word_count1: 145 | word_count2: 145 | word_count_difference: 0
id1: 32776943 | id2: 32880643 | word_count1: 158 | word_count2: 164 | word_count_difference: 6
id1: 32777099 | id2: 32522982 | word_count1: 150 | word_count2: 155 | word_count_difference: 5
id1: 32780077 | id2: 32793981 | word_count1: 144 | word_count2: 148 | word_count_difference: 4
id1: 32808049 | id2: 35078489 | word_count1: 121 | word_count2: 107 | word_count_difference: 14
id1: 32777180 | id2: 32000949 | word_count1: 170 | word_count2: 144 | word_count_difference: 26
id1: 32777014 | id2: 32742330 | word_count1: 166 | word_count2: 152 | word_count_difference: 14
id1: 32779848 | id2: 32564047 | word_count1: 134 | word_count2: 137 | word_count_difference: 3
id1: 32775557 | id2: 32890147 | word_count1: 80 | word_count2: 111 | word_count_difference: 31
id1: 32796791 | id2: 32777002 | word_count1: 170 | word_count2: 170 | word_count_difference: 0
id1: 32777054 | id2: 32807614 | word_count1: 135 | word_count2: 128 | word_count_difference: 7
id1: 33134898 | id2: 32788737 | word_count1: 123 | word_count2: 149 | word_count_difference: 26
id1: 32776631 | id2: 32756435 | word_count1: 159 | word_count2: 174 | word_count_difference: 15
id1: 32777815 | id2: 32791978 | word_count1: 137 | word_count2: 145 | word_count_difference: 8
id1: 32776828 | id2: 33312930 | word_count1: 163 | word_count2: 154 | word_count_difference: 9
id1: 32778074 | id2: 32867541 | word_count1: 167 | word_count2: 159 | word_count_difference: 8
id1: 32775507 | id2: 32765202 | word_count1: 44 | word_count2: 160 | word_count_difference: 116
id1: 32776880 | id2: 32792801 | word_count1: 150 | word_count2: 144 | word_count_difference: 6
id1: 32777165 | id2: 40656977 | word_count1: 169 | word_count2: 164 | word_count_difference: 5
id1: 32776992 | id2: 40059321 | word_count1: 128 | word_count2: 118 | word_count_difference: 10
id1: 32836339 | id2: 32663676 | word_count1: 165 | word_count2: 165 | word_count_difference: 0
id1: 32815478 | id2: 32780209 | word_count1: 128 | word_count2: 157 | word_count_difference: 29
id1: 32777245 | id2: 40853980 | word_count1: 157 | word_count2: 127 | word_count_difference: 30
id1: 32777179 | id2: 32516820 | word_count1: 167 | word_count2: 131 | word_count_difference: 36
id1: 32778296 | id2: 35285076 | word_count1: 148 | word_count2: 150 | word_count_difference: 2
id1: 32776979 | id2: 32805556 | word_count1: 150 | word_count2: 169 | word_count_difference: 19
id1: 32777858 | id2: 32587316 | word_count1: 158 | word_count2: 148 | word_count_difference: 10
id1: 32778043 | id2: 32478534 | word_count1: 119 | word_count2: 116 | word_count_difference: 3
id1: 32776879 | id2: 33658327 | word_count1: 102 | word_count2: 39 | word_count_difference: 63
id1: 32777228 | id2: 33560598 | word_count1: 170 | word_count2: 162 | word_count_difference: 8
id1: 32777335 | id2: 32610412 | word_count1: 130 | word_count2: 140 | word_count_difference: 10
id1: 32777169 | id2: 41061151 | word_count1: 76 | word_count2: 160 | word_count_difference: 84
id1: 32777127 | id2: 32129940 | word_count1: 78 | word_count2: 148 | word_count_difference: 70
id1: 32780363 | id2: 33645916 | word_count1: 150 | word_count2: 126 | word_count_difference: 24
id1: 32777305 | id2: 32225169 | word_count1: 195 | word_count2: 178 | word_count_difference: 17
id1: 32776990 | id2: 25051791 | word_count1: 141 | word_count2: 941 | word_count_difference: 800
id1: 32777299 | id2: 48704631 | word_count1: 127 | word_count2: 135 | word_count_difference: 8
id1: 32776306 | id2: 35593267 | word_count1: 90 | word_count2: 133 | word_count_difference: 43
id1: 32777397 | id2: 32740516 | word_count1: 167 | word_count2: 146 | word_count_difference: 21
id1: 32787443 | id2: 32773605 | word_count1: 151 | word_count2: 144 | word_count_difference: 7
id1: 40853291 | id2: 32783724 | word_count1: 140 | word_count2: 126 | word_count_difference: 14
id1: 32777094 | id2: 32757350 | word_count1: 111 | word_count2: 164 | word_count_difference: 53
id1: 32775503 | id2: 12726195 | word_count1: 33 | word_count2: 301 | word_count_difference: 268
id1: 32777175 | id2: 32777676 | word_count1: 155 | word_count2: 133 | word_count_difference: 22
id1: 32777745 | id2: 32775399 | word_count1: 134 | word_count2: 138 | word_count_difference: 4
id1: 32778054 | id2: 40853299 | word_count1: 119 | word_count2: 76 | word_count_difference: 43
id1: 32788471 | id2: 32776685 | word_count1: 123 | word_count2: 127 | word_count_difference: 4
id1: 33135061 | id2: 37054690 | word_count1: 143 | word_count2: 168 | word_count_difference: 25
id1: 40853290 | id2: 33738376 | word_count1: 116 | word_count2: 116 | word_count_difference: 0
id1: 32777354 | id2: 32895282 | word_count1: 167 | word_count2: 171 | word_count_difference: 4
id1: 32778073 | id2: 32666303 | word_count1: 174 | word_count2: 137 | word_count_difference: 37
id1: 32837918 | id2: 32684209 | word_count1: 154 | word_count2: 159 | word_count_difference: 5
id1: 32777326 | id2: 43130644 | word_count1: 162 | word_count2: 26 | word_count_difference: 136
id1: 32801903 | id2: 40166992 | word_count1: 128 | word_count2: 110 | word_count_difference: 18
id1: 32792257 | id2: 40163062 | word_count1: 127 | word_count2: 80 | word_count_difference: 47
id1: 32778427 | id2: 31266742 | word_count1: 133 | word_count2: 107 | word_count_difference: 26
id1: 33135403 | id2: 30014920 | word_count1: 146 | word_count2: 630 | word_count_difference: 484
id1: 32778928 | id2: 17333891 | word_count1: 163 | word_count2: 56 | word_count_difference: 107
id1: 32776637 | id2: 32778914 | word_count1: 108 | word_count2: 73 | word_count_difference: 35
id1: 32777267 | id2: 32777357 | word_count1: 38 | word_count2: 176 | word_count_difference: 138
id1: 32777263 | id2: 32430800 | word_count1: 159 | word_count2: 155 | word_count_difference: 4
id1: 32777268 | id2: 32815301 | word_count1: 143 | word_count2: 171 | word_count_difference: 28
id1: 32777270 | id2: 32789809 | word_count1: 23 | word_count2: 161 | word_count_difference: 138
id1: 32777113 | id2: 27775241 | word_count1: 40 | word_count2: 156 | word_count_difference: 116
id1: 32778949 | id2: 33180259 | word_count1: 118 | word_count2: 118 | word_count_difference: 0
id1: 32777218 | id2: 33100647 | word_count1: 120 | word_count2: 125 | word_count_difference: 5
id1: 32788892 | id2: 32883640 | word_count1: 153 | word_count2: 94 | word_count_difference: 59
id1: 32777866 | id2: 32744022 | word_count1: 150 | word_count2: 123 | word_count_difference: 27
id1: 32777566 | id2: 32970530 | word_count1: 155 | word_count2: 159 | word_count_difference: 4
id1: 32777061 | id2: 32816122 | word_count1: 147 | word_count2: 141 | word_count_difference: 6
id1: 32777529 | id2: 32812327 | word_count1: 133 | word_count2: 164 | word_count_difference: 31
id1: 32777298 | id2: 39083606 | word_count1: 131 | word_count2: 131 | word_count_difference: 0
id1: 32777685 | id2: 32786866 | word_count1: 90 | word_count2: 107 | word_count_difference: 17
id1: 32775636 | id2: 27360252 | word_count1: 38 | word_count2: 249 | word_count_difference: 211
id1: 32777423 | id2: 49423184 | word_count1: 148 | word_count2: 83 | word_count_difference: 65
id1: 32780944 | id2: 32782501 | word_count1: 91 | word_count2: 91 | word_count_difference: 0
id1: 32777221 | id2: 36551356 | word_count1: 149 | word_count2: 132 | word_count_difference: 17
id1: 32775533 | id2: 32782644 | word_count1: 70 | word_count2: 140 | word_count_difference: 70
id1: 32808415 | id2: 32841716 | word_count1: 129 | word_count2: 159 | word_count_difference: 30
id1: 32777381 | id2: 32813470 | word_count1: 167 | word_count2: 155 | word_count_difference: 12
id1: 32777220 | id2: 32804469 | word_count1: 156 | word_count2: 61 | word_count_difference: 95
id1: 32777303 | id2: 39793197 | word_count1: 170 | word_count2: 160 | word_count_difference: 10
id1: 32777163 | id2: 32778684 | word_count1: 81 | word_count2: 160 | word_count_difference: 79
id1: 32777204 | id2: 33877087 | word_count1: 156 | word_count2: 179 | word_count_difference: 23
id1: 32777301 | id2: 30882260 | word_count1: 177 | word_count2: 183 | word_count_difference: 6
id1: 32778442 | id2: 31077990 | word_count1: 149 | word_count2: 81 | word_count_difference: 68
id1: 32791563 | id2: 32734058 | word_count1: 130 | word_count2: 141 | word_count_difference: 11
id1: 32777578 | id2: 32539220 | word_count1: 166 | word_count2: 165 | word_count_difference: 1
id1: 32777353 | id2: 34959100 | word_count1: 166 | word_count2: 145 | word_count_difference: 21
id1: 32778527 | id2: 32739196 | word_count1: 155 | word_count2: 156 | word_count_difference: 1
id1: 32784426 | id2: 28220265 | word_count1: 37 | word_count2: 467 | word_count_difference: 430
id1: 32777282 | id2: 33275029 | word_count1: 156 | word_count2: 1605 | word_count_difference: 1449
id1: 32777944 | id2: 33046009 | word_count1: 127 | word_count2: 136 | word_count_difference: 9
id1: 32778426 | id2: 32274426 | word_count1: 144 | word_count2: 138 | word_count_difference: 6
id1: 33138738 | id2: 32803954 | word_count1: 163 | word_count2: 168 | word_count_difference: 5
id1: 32778072 | id2: 32835551 | word_count1: 102 | word_count2: 175 | word_count_difference: 73
id1: 32778292 | id2: 32808343 | word_count1: 147 | word_count2: 143 | word_count_difference: 4
id1: 32783556 | id2: 32739584 | word_count1: 56 | word_count2: 148 | word_count_difference: 92
id1: 32777338 | id2: 32846314 | word_count1: 151 | word_count2: 152 | word_count_difference: 1
id1: 32778070 | id2: 32197180 | word_count1: 171 | word_count2: 154 | word_count_difference: 17
id1: 32777296 | id2: 35957516 | word_count1: 125 | word_count2: 122 | word_count_difference: 3
id1: 32838271 | id2: 37907048 | word_count1: 169 | word_count2: 157 | word_count_difference: 12
id1: 32779908 | id2: 28843362 | word_count1: 128 | word_count2: 146 | word_count_difference: 18
id1: 32778880 | id2: 32776383 | word_count1: 113 | word_count2: 60 | word_count_difference: 53
id1: 32777803 | id2: 32778581 | word_count1: 170 | word_count2: 169 | word_count_difference: 1
id1: 32777592 | id2: 42948419 | word_count1: 160 | word_count2: 156 | word_count_difference: 4
id1: 32777346 | id2: 32791771 | word_count1: 146 | word_count2: 119 | word_count_difference: 27
id1: 32801326 | id2: 34934194 | word_count1: 170 | word_count2: 168 | word_count_difference: 2
id1: 32778290 | id2: 32482629 | word_count1: 151 | word_count2: 150 | word_count_difference: 1
id1: 32777295 | id2: 33100382 | word_count1: 129 | word_count2: 118 | word_count_difference: 11
id1: 32777294 | id2: 32659482 | word_count1: 133 | word_count2: 93 | word_count_difference: 40
id1: 32777325 | id2: 32706355 | word_count1: 169 | word_count2: 171 | word_count_difference: 2
id1: 32778042 | id2: 32788959 | word_count1: 131 | word_count2: 119 | word_count_difference: 12
id1: 32777503 | id2: 32800998 | word_count1: 159 | word_count2: 154 | word_count_difference: 5
id1: 32778003 | id2: 32569275 | word_count1: 148 | word_count2: 148 | word_count_difference: 0
id1: 32771926 | id2: 32525559 | word_count1: 175 | word_count2: 52 | word_count_difference: 123
id1: 32821895 | id2: 32546334 | word_count1: 89 | word_count2: 106 | word_count_difference: 17
id1: 32775556 | id2: 32749987 | word_count1: 82 | word_count2: 162 | word_count_difference: 80
id1: 32777374 | id2: 28190248 | word_count1: 167 | word_count2: 30 | word_count_difference: 137
id1: 32777459 | id2: 48437459 | word_count1: 155 | word_count2: 145 | word_count_difference: 10
id1: 32777881 | id2: 32803971 | word_count1: 163 | word_count2: 91 | word_count_difference: 72
id1: 32777307 | id2: 28276560 | word_count1: 181 | word_count2: 192 | word_count_difference: 11
id1: 32777367 | id2: 26855837 | word_count1: 154 | word_count2: 154 | word_count_difference: 0
id1: 32791913 | id2: 32848830 | word_count1: 138 | word_count2: 129 | word_count_difference: 9
id1: 32777555 | id2: 32709977 | word_count1: 74 | word_count2: 49 | word_count_difference: 25
id1: 32778125 | id2: 33311308 | word_count1: 156 | word_count2: 154 | word_count_difference: 2
id1: 32777198 | id2: 32776943 | word_count1: 150 | word_count2: 158 | word_count_difference: 8
id1: 32778002 | id2: 32646533 | word_count1: 148 | word_count2: 148 | word_count_difference: 0
id1: 32792862 | id2: 32788740 | word_count1: 147 | word_count2: 136 | word_count_difference: 11
id1: 32777607 | id2: 30034347 | word_count1: 130 | word_count2: 148 | word_count_difference: 18
